id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
102558,Rental unit in Ciutadella de Menorca · ★4.66 · 2 bedrooms · 4 beds · 1 bath,536023,Yolanda,,Ciutadella de Menorca,39.9434,3.9613,Entire home/apt,80,4,58,2023-09-17,0.38,1,353,7,ET2253ME
285865,Rental unit in Menorca · ★4.30 · 1 bedroom · 1 bed · 1 bath,1487752,Roberto,,Ciutadella de Menorca,40.00245,3.79967,Entire home/apt,69,2,133,2023-11-04,0.95,1,274,26,
294398,Home in Alaior · ★4.55 · 9 bedrooms · 13 beds · 5 baths,312145,Natalia,,Alaior,39.89082,4.11595,Entire home/apt,567,32,11,2019-09-08,0.11,3,362,0,
295705,Cottage in Alaior · ★4.83 · 11 bedrooms · 15 beds · 9 baths,312145,Natalia,,Alaior,39.89028,4.11476,Entire home/apt,1125,32,24,2022-05-30,0.17,3,317,0,
334376,Home in Menorca · ★4.71 · 3 bedrooms · 3 beds · 2 baths,1913268,Familia,,Ciutadella de Menorca,40.00341,3.83849,Entire home/apt,70,3,44,2022-09-28,0.31,4,181,0,
357026,Condo in Alaior · ★4.99 · 2 bedrooms · 3 beds · 1 bath,1740878,Emilio,,Alaior,39.9052,4.07072,Entire home/apt,75,3,66,2023-11-03,0.47,1,0,18,Licencia San Jaume Zona 5 APM-1880
358378,Rental unit in Alaior · ★4.82 · 2 bedrooms · 3 beds · 1 bath,1807049,Miguel Angel,,Alaior,39.90183,4.07595,Entire home/apt,150,5,82,2023-10-25,0.73,1,118,16,
366358,Home in Ciutadella de Menorca · ★4.93 · 7 bedrooms · 7 beds · 5.5 baths,1849697,Alessandro,,Ciutadella de Menorca,40.03581,3.96544,Entire home/apt,495,5,40,2023-09-26,0.28,1,285,2,ET 1646 ME
366636,Condo in Alaior · ★4.52 · 2 bedrooms · 3 beds · 1 bath,1851146,Carmen,,Alaior,39.90128,4.07565,Entire home/apt,120,10,27,2023-08-31,0.21,1,346,3,
370676,Home in Ciutadella de Menorca · ★5.0 · 5 bedrooms · 6 beds · 3.5 baths,1868061,Olga,,Ciutadella de Menorca,40.00409,3.83713,Entire home/apt,550,2,9,2023-08-18,0.13,1,173,2,
372756,Home in Alaior · 3 bedrooms · 4 beds · 2 baths,312145,Natalia,,Alaior,39.87626,4.13161,Entire home/apt,500,32,1,2012-08-16,0.01,3,365,0,
382144,Cabin in Menorca · ★4.80 · 1 bedroom · 1 bed · 1 bath,1913268,Familia,,Ciutadella de Menorca,40.0212,3.9406,Entire home/apt,90,6,85,2023-09-17,0.60,4,239,6,
394135,Cottage in Menorca · ★4.91 · 2 bedrooms · 3 beds · 1.5 baths,1968952,Anne,,Ciutadella de Menorca,40.01446,3.84385,Entire home/apt,160,8,107,2023-10-14,0.76,2,159,13,CE0738ME
403664,Home in Menorca · ★4.82 · 2 bedrooms · 2 beds · 2 baths,1913268,Familia,,Ciutadella de Menorca,39.99341,3.83044,Entire home/apt,142,5,111,2023-08-20,0.80,4,343,5,
425853,Rental unit in Balearic Islands · ★4.70 · 2 bedrooms · 2 beds · 1 bath,2117118,Jonathan,,Es Mercadal,40.048770904541016,4.109414100646973,Entire home/apt,78,6,98,2023-09-17,0.69,1,13,6,ET 3015 ME
434190,Rental unit in Menorca · ★4.77 · 1 bedroom · 1 bed · 1 bath,2155055,María Isabel,,Ciutadella de Menorca,39.92443,3.82661,Entire home/apt,60,4,77,2023-11-07,0.55,1,289,22,
494480,Condo in Menorca · ★4.52 · 1 bedroom · 3 beds · 1 bath,715601,Jose Luis,,Ciutadella de Menorca,39.99876,3.79916,Entire home/apt,64,1,49,2023-08-07,0.39,3,326,3,ET2739ME
517301,Cottage in Mahon · ★4.86 · 2 bedrooms · 3 beds · 2 baths,2546568,Paqui,,Mahón,39.93384,4.24331,Entire home/apt,160,3,73,2023-10-10,0.53,1,160,11,ET 0275 ME
545844,Townhouse in Menorca  · ★4.82 · 2 bedrooms · 3 beds · 2 baths,2684640,María José,,Es Mercadal,40.02113,4.18331,Entire home/apt,149,6,60,2023-09-13,0.47,1,325,10,
549304,Home in Menorca · ★4.89 · 4 bedrooms · 7 beds · 3 baths,2700491,Angeles,,Ciutadella de Menorca,40.00432493804192,3.8381131362578227,Entire home/apt,124,5,136,2023-09-23,0.98,1,164,19,ET 1126 MR
580840,Home in Menorca · ★4.79 · 2 bedrooms · 3 beds · 1.5 baths,1968952,Anne,,Ciutadella de Menorca,39.99918,3.83706,Entire home/apt,85,6,147,2023-10-21,1.06,2,196,16,CE0738ME
596553,Home in Es Mercadal · ★4.85 · 1 bedroom · 1 bed · 1 bath,2949986,Gabriel Y Beatriz,,Es Mercadal,39.97447,4.15116,Entire home/apt,180,7,67,2022-08-21,0.52,1,363,0,
636272,Rental unit in Menorca · ★4.58 · 2 bedrooms · 5 beds · 1 bath,3171398,Esteban,,Ciutadella de Menorca,39.92943,3.8366,Entire home/apt,151,5,19,2023-08-27,0.17,1,357,4,ET3017ME
725695,Cottage in Alaior · ★4.76 · 6 bedrooms · 6 beds · 4 baths,3753883,Natalia,,Alaior,39.93556,4.1406,Entire home/apt,450,2,51,2023-07-31,0.45,1,328,8,HET Exp 009
854050,Villa in Torre del Ram · ★4.52 · 5 bedrooms · 8 beds · 3.5 baths,4459815,Jesus,,Ciutadella de Menorca,40.00474,3.80502,Entire home/apt,328,2,25,2023-06-03,0.22,2,330,1,VT/696/ME
854051,Villa in Torre del Ram · ★4.50 · 5 bedrooms · 8 beds · 3 baths,4459815,Jesus,,Ciutadella de Menorca,40.00415,3.80636,Entire home/apt,328,1,6,2023-09-27,0.05,2,330,1,VT/696/ME
864172,Rental unit in Platges de Fornells · ★4.82 · 1 bedroom · 2 beds · 1 bath,3571207,Gemma,,Es Mercadal,40.05232,4.10984,Entire home/apt,130,10,22,2023-07-27,0.17,1,347,2,
932244,Home in Es Mercadal · ★4.91 · 1 bedroom · 1 bed · 1 private bath,5013601,Alessandro,,Es Mercadal,40.00418,4.19386,Private room,55,5,131,2023-09-05,1.04,4,177,10,
932315,Home in Puerto Luz · ★4.85 · 1 bedroom · 1 bed · 1 private bath,5013601,Alessandro,,Es Mercadal,40.00604,4.19294,Private room,55,5,121,2023-09-25,0.95,4,183,15,
954903,Home in Maó · 5 bedrooms · 5 beds · 3 baths,5186207,Francisco,,Mahón,39.87655,4.26061,Entire home/apt,275,7,0,,,3,349,0,
959071,Rental unit in Balearic Islands · ★4.57 · 2 bedrooms · 3 beds · 1 bath,5219222,Tano,,Ciutadella de Menorca,40.00139,3.80005,Entire home/apt,50,3,66,2023-06-06,0.53,5,263,1,APM2108
965059,Villa in Sant Lluís · ★5.0 · 4 bedrooms · 8 beds · 2 baths,5261775,Soledad,,Sant Lluís,39.81873,4.24766,Entire home/apt,290,8,3,2022-07-29,0.06,1,365,0,
967834,Home in Menorca · ★4.96 · 3 bedrooms · 3 beds · 2.5 baths,5719722,Roser,,Ciutadella de Menorca,39.99783,3.84152,Entire home/apt,236,2,183,2023-10-29,1.46,2,0,30,CE0839ME
976380,Rental unit in San Lluis · ★4.87 · 2 bedrooms · 3 beds · 1 bath,5342587,Willy Y Yago,,Sant Lluís,39.82241,4.24793,Entire home/apt,82,7,137,2023-10-21,1.08,3,339,17,ET 2870 ME
976381,Rental unit in Binibeca · ★4.84 · 2 bedrooms · 3 beds · 1 bath,5342587,Willy Y Yago,,Sant Lluís,39.82105,4.24588,Entire home/apt,81,7,112,2023-10-29,1.07,3,0,15,ET 2870 ME
976386,Rental unit in Binibeca · ★4.79 · 2 bedrooms · 3 beds · 1 bath,5342587,Willy Y Yago,,Sant Lluís,39.82081,4.24614,Entire home/apt,82,7,105,2023-10-20,1.04,3,323,18,ET 2870 ME
994133,Townhouse in Serpentona · ★4.80 · 2 bedrooms · 3 beds · 1 bath,5460821,Joana,,Ciutadella de Menorca,39.94137,3.96065,Entire home/apt,52,4,115,2023-11-02,0.90,1,0,22,1340
999469,Condo in Ciutadella · ★4.83 · 2 bedrooms · 4 beds · 1 bath,715601,Jose Luis,,Ciutadella de Menorca,39.92813,3.83165,Entire home/apt,69,1,53,2023-10-22,0.42,3,305,20,
1044166,Home in Arenal d'en Castell · ★4.20 · 3 bedrooms · 2 baths,5748807,Cristina,,Es Mercadal,40.02107,4.18121,Entire home/apt,265,4,21,2023-08-15,0.16,3,365,4,ET1897ME
1054742,Home in Cala Morell · ★4.83 · 5 bedrooms · 7 beds · 4.5 baths,5808369,Martin,,Ciutadella de Menorca,40.05217,3.88827,Entire home/apt,290,5,12,2023-08-19,0.10,6,138,4,VT818ME
1065016,Rental unit in Cala Morell · ★4.78 · 3 bedrooms · 4 beds · 3 baths,5808369,Martin,,Ciutadella de Menorca,40.05089,3.88945,Entire home/apt,160,5,9,2023-07-02,0.07,6,138,1,VT818ME
1094228,Rental unit in Balearic Islands · ★4.85 · 2 bedrooms · 3 beds · 2 baths,6011817,Dolores,,Ciutadella de Menorca,39.99786,3.82958,Entire home/apt,180,5,21,2023-06-28,0.17,2,173,1,
1128748,Home in Arenal d'en Castell · ★3.94 · 3 bedrooms · 2 baths,5748807,Cristina,,Es Mercadal,40.01948,4.18138,Entire home/apt,265,4,16,2023-08-26,0.14,3,365,4,GE/017708
1162522,Home in Menorca · ★4.55 · 3 bedrooms · 4 beds · 1 bath,6367744,Jose Ignacio,,Ciutadella de Menorca,40.00243,3.83583,Entire home/apt,110,2,188,2023-12-10,1.62,1,294,34,
1211972,Home in Es Mercadal · ★4.83 · 4 bedrooms · 11 beds · 3 baths,6653911,Aitor,,Es Mercadal,40.05488,4.05709,Entire home/apt,375,7,6,2020-08-15,0.07,1,336,0,
1213474,Rental unit in Arenal d'en Castell · ★4.10 · 2 bedrooms · 5 beds · 1 bath,6624193,Damián,,Es Mercadal,40.02142,4.17922,Entire home/apt,120,7,21,2023-08-13,0.17,1,355,2,PM-2032
1217315,Guesthouse in Es Castell · ★4.57 · 1 bedroom · 1 bed · 1 bath,6642744,Miquel,,Es Castell,39.85511,4.29551,Private room,125,5,37,2023-08-27,0.29,1,364,2,
1230705,Rental unit in Cap d'Artrutx · ★4.54 · 2 bedrooms · 3 beds · 1 bath,6712383,Marta,,Ciutadella de Menorca,39.92912,3.83181,Entire home/apt,90,4,24,2023-07-22,0.23,1,364,2,APM1395
1231968,Rental unit in Son Blanc · ★4.51 · 3 bedrooms · 4 beds · 1 bath,6718553,Susana,,Ciutadella de Menorca,39.98347,3.83308,Entire home/apt,25,1,37,2023-10-07,0.29,1,147,6,et2431me
1326812,Rental unit in Torre del Ram · ★4.42 · 3 bedrooms · 4 beds · 1 bath,6960307,M Carmen,,Ciutadella de Menorca,39.99832,3.80066,Entire home/apt,200,3,24,2023-08-20,0.23,1,360,5,
1333452,Chalet in Ciutadella de Menorca · ★5.0 · 5 bedrooms · 5 beds · 3 baths,7232438,Victoria,,Ciutadella de Menorca,39.98358,3.82993,Entire home/apt,400,4,10,2023-09-14,0.33,1,119,4,VT869ME
1348388,Home in Alaior · ★4.87 · 4 bedrooms · 9 beds · 3 baths,7315793,Maria,,Alaior,39.92091,4.14814,Entire home/apt,110,4,126,2023-10-08,1.00,1,120,18,ET0207ME
1361929,Condo in Menorca · ★4.82 · 3 bedrooms · 4 beds · 1 bath,2847217,Sara,,Ciutadella de Menorca,39.9989,3.79739,Entire home/apt,175,5,39,2023-07-29,0.31,1,57,1,ET 2962 ME
1384034,Home in Es Mercadal · ★5.0 · 3 bedrooms · 3 beds · 2.5 baths,7492178,Jaume,,Es Mercadal,39.9863,4.09205,Entire home/apt,290,3,12,2023-09-23,0.13,1,311,2,
1437085,Condo in Menorca · ★4.63 · 2 bedrooms · 3 beds · 1 bath,2540372,Joaquim,,Ciutadella de Menorca,40.00192,3.83073,Entire home/apt,129,4,8,2023-07-10,0.12,1,311,2,
1441001,Home in CIUTADELLA DE MENORCA · ★4.91 · 3 bedrooms · 6 beds · 2 baths,7738154,Jose,,Ciutadella de Menorca,39.92833,3.84171,Entire home/apt,125,4,23,2023-11-03,0.20,2,307,4,VT931ME
1475484,Home in Es Castell · ★5.0 · 2 bedrooms · 2 beds · 2 baths,7896642,Anja,,Es Castell,39.88589,4.28055,Entire home/apt,229,5,47,2023-09-20,0.51,3,357,2,ET-1129-ME
1485806,Guesthouse in Sant Lluís · ★4.97 · 1 bedroom · 1 bed · 1 bath,7925781,Judith,,Sant Lluís,39.84953,4.26477,Entire home/apt,150,4,117,2023-09-09,0.93,1,28,11,ET 0921 ME
1495694,Chalet in Menorca · ★4.50 · 4 bedrooms · 7 beds · 2 baths,7994722,Mateu,,Ciutadella de Menorca,39.98562,3.8386,Entire home/apt,225,5,6,2023-09-11,0.08,1,323,2,VT 366 ME
1531842,Villa in Es Mercadal · ★4.70 · 3 bedrooms · 5 beds · 2 baths,8170828,David,,Es Mercadal,40.05,4.06086,Entire home/apt,184,4,72,2023-10-25,0.61,1,327,8,
1565297,Home in Es Mercadal · ★4.86 · 3 bedrooms · 7 beds · 2 baths,1982567,Joanassa,,Es Mercadal,40.03184,4.18982,Entire home/apt,195,5,58,2023-10-28,0.56,1,176,11,ET 1843 ME
1627620,Home in Ciutadella de Menorca · ★4.97 · 4 bedrooms · 9 beds · 2 baths,8135790,Sita,,Ciutadella de Menorca,39.99717,3.82563,Entire home/apt,800,28,29,2022-07-15,0.25,1,153,0,
1653639,Villa in Menorca · ★4.87 · 1 bedroom · 1 bed · 2.5 shared baths,8768816,José Luis,,Ciutadella de Menorca,39.97436,3.90349,Private room,31,2,180,2023-09-24,1.54,5,175,19,
1657975,Home in ciutadella · ★4.90 · 3 bedrooms · 5 beds · 1 bath,4256528,Daniel,,Ciutadella de Menorca,39.95467,3.84299,Entire home/apt,100,3,119,2023-09-27,1.17,2,0,19,2019.003405
1688437,Serviced apartment in Torre del Ram · ★4.66 · 2 bedrooms · 2 beds · 1 bath,8923234,Miren,,Ciutadella de Menorca,40.00122,3.80384,Entire home/apt,98,6,109,2023-09-23,0.92,1,311,7,848/1988
1790066,Villa in Mahon · ★4.73 · 8 bedrooms · 11 beds · 5 baths,9392971,David,,Mahón,39.86612,4.24051,Entire home/apt,520,7,26,2023-08-12,0.29,4,226,3,
1814030,Serviced apartment in Son Parc · ★4.81 · 2 bedrooms · 3 beds · 1 bath,9502109,Juanjo,,Es Mercadal,40.03296,4.16417,Entire home/apt,78,5,42,2023-10-26,0.41,1,78,8,GE/004349/2019
1867067,Chalet in Menorca · ★4.60 · 3 bedrooms · 5 beds · 3 baths,9677271,Barbara,,Ciutadella de Menorca,39.97586,3.84466,Entire home/apt,100,5,15,2023-08-24,0.28,2,78,5,
1887971,Townhouse in Binibeca playa · ★4.80 · 1 bedroom · 2 beds · 0 shared baths,9820732,Steven,,Sant Lluís,39.81581,4.23821,Private room,2500,7,20,2019-08-27,0.18,1,362,0,
1948098,Rental unit in Cala Morell · ★4.83 · 2 bedrooms · 3 beds · 1.5 baths,5808369,Martin,,Ciutadella de Menorca,40.05163,3.88808,Entire home/apt,150,1,35,2023-10-26,0.38,6,247,5,VT818ME
2064583,Townhouse in Menorca · ★4.81 · 3 bedrooms · 6 beds · 3 baths,5582678,Pat,,Mahón,39.84687,4.17131,Entire home/apt,271,6,27,2023-09-09,0.27,2,186,4,
2129587,"Home in Maó, Menorca, Islas Baleares · ★4.56 · 3 bedrooms · 6 beds · 2 baths",7845044,Jan,,Mahón,39.93985,4.24989,Entire home/apt,440,7,9,2023-09-20,0.10,1,337,1,ET288 ME
2161824,Home in Ferreries · ★5.0 · 4 bedrooms · 6 beds · 3 baths,11031410,Lala,,Ferreries,39.98741,4.05276,Entire home/apt,380,6,11,2023-08-21,0.11,1,343,2,
2179832,Home in Ciutadella de Menorca · ★4.85 · 1 bedroom · 1 bed · 2.5 shared baths,8768816,José Luis,,Ciutadella de Menorca,39.97534,3.9049,Private room,31,2,196,2023-10-08,1.66,5,175,14,
2184309,Home in Ciutadella de Menorca · ★4.82 · 1 bedroom · 1 bed · 2.5 shared baths,8768816,José Luis,,Ciutadella de Menorca,39.97611,3.90399,Private room,31,2,176,2023-10-28,1.51,5,168,19,
2205672,Home in Ciutadella de Menorca · ★4.86 · 1 bedroom · 1 bed · 2.5 shared baths,8768816,José Luis,,Ciutadella de Menorca,39.97614,3.90504,Private room,31,2,118,2023-09-25,1.02,5,175,18,
2205732,Home in Ciutadella de Menorca · ★4.85 · 1 bedroom · 1 bed · 2.5 shared baths,8768816,José Luis,,Ciutadella de Menorca,39.97586,3.90501,Private room,31,2,167,2023-09-30,1.40,5,0,8,
2240934,Rental unit in San Jaime Mediterráneo · ★4.71 · 2 bedrooms · 4 beds · 1 bath,11439179,Juan,,Alaior,39.90396,4.07383,Entire home/apt,118,4,28,2023-08-31,0.27,1,139,2,ET 1817 ME
2266438,Cottage in Sant Lluís · ★4.98 · 6 bedrooms · 6 beds · 4 baths,11572905,Arianna,,Sant Lluís,39.81736,4.25093,Entire home/apt,600,4,45,2023-06-27,0.40,1,234,3,
2270324,Home in Menorca · ★4.83 · 5 bedrooms · 7 beds · 2.5 baths,11593581,Natalia,,Ciutadella de Menorca,39.98503,3.84417,Entire home/apt,275,5,46,2023-09-30,0.40,1,33,10,ET0507ME
2338789,Condo in Es Mercadal · ★4.76 · 2 bedrooms · 2 beds · 2 baths,11945059,Andrea,,Es Mercadal,40.00939,4.18717,Entire home/apt,71,6,42,2023-09-06,0.36,1,182,5,ET2696-ME
2343714,Chalet in Cap d'en Font · ★4.82 · 6 bedrooms · 10 beds · 4 baths,11968759,Casabo Cartera,,Sant Lluís,39.82788,4.20773,Entire home/apt,330,4,56,2023-10-25,0.54,1,141,10,
2371963,Home in Sant Lluís · ★4.90 · 3 bedrooms · 4 beds · 2 baths,12116708,Mila,,Sant Lluís,39.81998,4.23116,Entire home/apt,215,3,29,2023-09-05,0.25,1,178,5,ET 0576 ME
2395474,Condo in Son Parc · ★4.67 · 3 bedrooms · 6 beds · 2 baths,744681,Alfons &,,Es Mercadal,40.02472,4.16246,Entire home/apt,76,6,106,2023-10-28,0.93,1,228,19,ET 2648 ME
2400137,Loft in Ferreries · ★4.65 · 1 bedroom · 6 beds · 1 bath,12264018,Paz,,Ferreries,39.9859,4.05111,Entire home/apt,98,3,174,2023-11-06,1.52,1,300,24,
2411327,Condo in San Jaime Mediterráneo · ★4.82 · 2 bedrooms · 3 beds · 1 bath,12323549,Maria Gracia,,Alaior,39.90222,4.07383,Entire home/apt,45,2,283,2023-12-28,2.40,1,170,38,2427/2000
2476704,Home in Alaior · ★4.50 · 1 bedroom · 5 beds · 3 baths,5558099,Anna&Marga,,Alaior,39.91729,4.17399,Entire home/apt,168,5,14,2022-07-26,0.13,4,337,0,ET0730ME
2477125,Home in Es Mercadal · ★4.86 · 1 bedroom · 1 bed · 1 private bath,5013601,Alessandro,,Es Mercadal,40.00488,4.19348,Private room,55,5,57,2023-09-16,0.50,4,178,6,
2477737,Villa in Ciutadella de Menorca · ★5.0 · 6 bedrooms · 8 beds · 4 baths,11646621,Caroline,,Ciutadella de Menorca,39.9762,3.83452,Entire home/apt,300,5,4,2023-09-08,0.77,1,176,4,
2542141,Home in Ciutadella de Menorca · ★4.54 · 3 bedrooms · 4 beds · 2 baths,13017340,Rosa,,Ciutadella de Menorca,39.96155,3.84289,Entire home/apt,90,4,52,2023-09-09,0.45,1,319,5,ET0976ME
2568586,Home in Ciutadella de Menorca · ★4.38 · 2 bedrooms · 9 beds · 1 bath,13151512,Antonia Estela,,Ciutadella de Menorca,39.96564,3.83586,Entire home/apt,102,5,16,2023-09-26,0.14,1,166,3,ET 2660 ME
2588633,Villa in Punta Prima · ★4.50 · 5 bedrooms · 8 beds · 3 baths,13024728,Menorca Habitat,,Sant Lluís,39.81649,4.28049,Entire home/apt,254,1,6,2023-08-12,0.08,25,154,1,ET 0492 ME
2638498,Condo in Ciutadella de Menorca · ★4.32 · 2 bedrooms · 3 beds · 1 bath,13511802,Eduardo,,Ciutadella de Menorca,39.975948,3.833362,Entire home/apt,104,3,78,2023-09-18,0.68,1,0,11,ET 3316 ME
2638681,Home in Cala Galdana · ★4.66 · 3 bedrooms · 5 beds · 2 baths,3303716,Mª Esperanza,,Ciutadella de Menorca,39.94222,3.95985,Entire home/apt,158,5,121,2023-10-29,1.18,1,193,19,ET0642ME
2656758,Home in Cap d'Artrutx · ★4.50 · 3 bedrooms · 5 beds · 2 baths,4055209,Pierre,,Ciutadella de Menorca,39.92487,3.82748,Entire home/apt,180,12,10,2023-09-03,0.13,1,309,1,
2680844,Rental unit in Ciudadela de Menorca · ★4.82 · 1 bedroom · 1 bed · 1 private bath,13725833,Isabel,,Ciutadella de Menorca,39.9978,3.83891,Private room,45,3,154,2023-09-22,1.31,1,339,12,
2697452,Condo in Fornells · ★4.54 · 3 bedrooms · 5 beds · 2 baths,11695412,Andrea,,Es Mercadal,40.05461,4.11142,Entire home/apt,100,3,46,2023-08-27,0.40,1,364,6,
2709082,Condo in Ciutadella · ★4.80 · 2 bedrooms · 5 beds · 1.5 baths,13863594,Domènec,,Ciutadella de Menorca,39.9285,3.83057,Entire home/apt,130,7,25,2023-09-12,0.22,1,298,8,
2744556,Bungalow in Ciutadella · ★4.88 · 2 bedrooms · 3 beds · 2 baths,13760720,Xisca,,Ciutadella de Menorca,40.0029,3.80855,Entire home/apt,100,5,40,2023-09-25,0.35,1,95,5,ET 1566 ME
2788836,Home in Ferreries · ★4.84 · 3 bedrooms · 3 beds · 1 bath,11472898,Ana,,Ferreries,39.98408,4.00997,Entire home/apt,96,2,279,2023-10-25,2.41,1,277,30,
2841216,Rental unit in Son Carrió · ★4.66 · 2 bedrooms · 4 beds · 1 bath,14505212,Nuria,,Ciutadella de Menorca,39.97337,3.84176,Entire home/apt,94,4,38,2023-09-19,0.33,1,360,10,ET 3099 ME
2876530,Home in Es Migjorn Gran · ★5.0 · 3 bedrooms · 5 beds · 0 baths,2870531,Virginia,,Es Migjorn Gran,39.9158,4.03701,Entire home/apt,118,1,4,2023-08-19,0.04,7,159,1,VT510ME
2877983,Rental unit in Ciutadella de Menorca · ★3.33 · 3 bedrooms · 4 beds · 1 bath,14710172,Ivan,,Ciutadella de Menorca,39.99703,3.82944,Entire home/apt,116,30,6,2018-08-27,0.05,1,358,0,
2881869,Rental unit in Cala Galdana · ★4.51 · 2 bedrooms · 4 beds · 1 bath,14728402,Dolors,,Ciutadella de Menorca,39.94283,3.96286,Entire home/apt,85,4,41,2023-09-16,0.75,1,340,9,
2891919,Condo in Binisafua · ★4.62 · 1 bedroom · 1 bed · 1 bath,14780477,Maria,,Sant Lluís,39.82947,4.21236,Entire home/apt,55,4,176,2023-10-28,1.51,1,257,19,
2960427,Rental unit in Es Castell · ★4.64 · 3 bedrooms · 3 beds · 2 baths,12463975,Ester,,Es Castell,39.88205,4.28946,Entire home/apt,160,3,102,2023-10-09,0.88,1,222,10,
3007235,Home in Cap d'en Font · ★4.75 · 3 bedrooms · 4 beds · 3.5 baths,15082843,Inma,,Sant Lluís,39.83114,4.20926,Entire home/apt,377,4,24,2023-07-04,0.23,1,349,1,4548036380210083
3091857,Home in Ciutadella de Menorca · ★4.84 · 3 bedrooms · 4 beds · 1 bath,15722495,Jose,,Ciutadella de Menorca,39.96927,3.8323,Entire home/apt,100,5,31,2022-06-26,0.27,1,138,0,ET 1311 ME
3116927,Cottage in Binibeca · ★4.81 · 4 bedrooms · 7 beds · 3 baths,15758225,Juan Francisco,,Sant Lluís,39.82123,4.2393,Entire home/apt,451,4,16,2022-09-15,0.16,1,129,0,VT/200356
3127181,Cottage in Es Mercadal · ★4.90 · 3 bedrooms · 3 beds · 2 baths,15883965,Dora & Borja,,Es Mercadal,40.0534,4.04167,Entire home/apt,220,6,83,2023-09-08,0.72,1,229,11,ET0818ME
3148291,Home in Fornells · ★4.86 · 3 bedrooms · 7 beds · 1.5 baths,15983928,Eugenia,,Es Mercadal,40.05575,4.1299,Entire home/apt,150,7,7,2020-08-23,0.06,1,276,0,CE0919ME
3179799,Home in Ciudadela de Menorca · ★4.94 · 2 bedrooms · 3 beds · 1 bath,16124054,David,,Ciutadella de Menorca,39.97192,3.83334,Entire home/apt,88,4,49,2023-11-05,0.48,1,30,7,GE/003580/2018
3212961,Rental unit in Cala Galdana · ★4.45 · 3 bedrooms · 5 beds · 1 bath,16276421,Mandi,,Ferreries,39.93633,3.96375,Entire home/apt,91,2,22,2019-08-27,0.19,3,225,0,ET 1246 ME
3256106,Rental unit in Cala Galdana · ★4.66 · 3 bedrooms · 5 beds · 1 bath,16276421,Mandi,,Ferreries,39.9383,3.96389,Entire home/apt,91,3,70,2023-11-01,0.61,3,225,4,ET 1246 ME
3271854,Cottage in Sant Lluís · ★4.78 · 4 bedrooms · 6 beds · 1.5 baths,16543405,Carmen,,Sant Lluís,39.84954,4.26351,Entire home/apt,99,30,18,2019-06-02,0.16,1,334,0,
3298377,Rental unit in Cala en Porter · ★4.75 · 1 bedroom · 2 beds · 1 bath,16660620,Damià,,Alaior,39.86756,4.13674,Entire home/apt,50,1,230,2023-12-10,1.98,8,269,31,APM-2123
3330131,"Home in Ciutadella de Menorca,  Cala Blanca · ★4.76 · 3 bedrooms · 3 beds · 1 bath",16812546,Oliver,,Ciutadella de Menorca,39.97227,3.83172,Entire home/apt,78,3,96,2023-10-28,0.93,4,305,17,ET 1565 ME
3389390,Rental unit in Cala en Bosc · ★4.58 · 2 bedrooms · 6 beds · 1 bath,17098419,Massimiliano,,Ciutadella de Menorca,39.9283,3.83667,Entire home/apt,186,3,19,2022-08-03,0.17,1,285,0,ET3012ME
3421880,Home in Ciutadella de Menorca · ★4.66 · 3 bedrooms · 6 beds · 2 baths,17247072,Anna,,Ciutadella de Menorca,40.00091,3.8053,Entire home/apt,80,4,59,2023-09-04,0.58,4,138,9,A-PM-2126
3539770,Home in Ciutadella de Menorca · ★4.82 · 3 bedrooms · 5 beds · 2 baths,17816909,Richard,,Ciutadella de Menorca,39.97332,3.83375,Entire home/apt,144,7,17,2023-09-01,0.15,15,272,1,ET 0760 ME
3618152,Home in Sant Lluis · ★5.0 · 6 bedrooms · 10 beds · 5 baths,17767634,Manuel,,Sant Lluís,39.83728,4.23087,Entire home/apt,679,3,13,2023-07-31,0.15,2,187,1,0076
3744793,Chalet in Cala Blanca · ★4.90 · 3 bedrooms · 2 baths,19153965,Diego,,Ciutadella de Menorca,39.97285,3.83343,Entire home/apt,385,3,21,2023-08-12,0.21,1,332,3,2019-015584
3747730,Rental unit in Ciutadella de Menorca · ★4.37 · 2 bedrooms · 3 beds · 1.5 baths,17816909,Richard,,Ciutadella de Menorca,39.97174,3.8343,Entire home/apt,121,7,41,2023-09-18,0.36,15,276,3,ET 2919 ME
3780718,Condo in Ciutadella de Menorca · ★4.43 · 1 bedroom · 3 beds · 1 bath,18868714,Pilar,,Ciutadella de Menorca,40.0029,3.81136,Entire home/apt,73,4,35,2023-09-22,0.38,2,360,6,APM 2142
3823509,Villa in Son Cabrises · ★4.58 · 3 bedrooms · 5 beds · 2 baths,13024728,Menorca Habitat,,Ciutadella de Menorca,39.9592,3.83759,Entire home/apt,142,1,33,2023-09-26,0.36,25,168,4,ET 0389 ME
3845678,Home in San Luis · ★4.65 · 3 bedrooms · 4 beds · 2 baths,13024728,Menorca Habitat,,Sant Lluís,39.81584,4.24644,Entire home/apt,89,1,52,2023-09-23,0.65,25,181,16,ET0384ME
3872527,Villa in Cala en Porter · ★4.52 · 2 bedrooms · 3 beds · 1 bath,13024728,Menorca Habitat,,Alaior,39.87968,4.13422,Entire home/apt,136,1,25,2023-05-21,0.28,25,95,1,ET 0388 ME
